new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.29000000000000004,87.78,278426.7499,2753111.578
29.06,87.75,278454.62,2753104.4401
49.07,87.02,278474.0042,2753099.4755
64.28,87.64,278488.7384,2753095.7018
76.58,88.1,278500.6537,2753092.6501
85.65,86.37,278509.44,2753090.3998
89.52,85.04,278513.1889,2753089.4396
144.83,85.02,278566.7689,2753075.7169
160.13,86.4,278581.5904,2753071.9209
173.86,81.89,278594.8909,2753068.5145
176.74,77.93,278597.6808,2753067.7999
183.28,80.0,278604.0163,2753066.1773
194.39000000000001,77.84,278614.7788,2753063.4209
194.88,77.08,278615.2534,2753063.2993
220.14000000000001,77.14,278639.7233,2753057.0322
249.07,77.01,278667.7485,2753049.8545
258.98,76.05,278677.3485,2753047.3958
271.07,73.77,278689.0603,2753044.3962
277.28000000000003,73.77,278695.0761,2753042.8554
292.74,76.17,278710.0525,2753039.0197
306.35,89.47,278723.2368,2753035.643
308.02,95.06,278724.8546,2753035.2287
308.15,95.16,278724.9805,2753035.1964
308.54,95.14,278725.3583,2753035.0997
308.64,94.84,278725.4552,2753035.0749
311.97,94.9,278728.681,2753034.2487
318.35,95.14,278734.8615,2753032.6658
326.39,95.9,278742.65,2753030.671
