new_x,elevation,ex_data,ny_data
0.0,2.39,292276.771,2783852.907
149.0,2.45,292353.095,2783980.8745
169.0,1.66,292363.3398,2783998.0513
195.0,1.34,292376.6581,2784020.3812
240.0,1.2,292399.709,2784059.0292
265.0,1.03,292412.515,2784080.5002
311.0,0.66,292436.0781,2784120.007
338.0,0.42,292449.9087,2784143.1957
351.0,0.3,292456.5678,2784154.3606
409.0,0.15,292486.2778,2784204.1735
431.0,0.22,292497.5471,2784223.068
447.0,-0.04,292505.743,2784236.8095
475.0,-0.71,292520.0858,2784260.8571
497.0,-2.11,292531.3551,2784279.7516
537.0,-2.41,292551.8447,2784314.1053
577.0,-2.91,292572.3344,2784348.459
641.0,-3.31,292605.1179,2784403.4249
702.0,-5.21,292636.3646,2784455.8143
767.0,-4.81,292669.6603,2784511.639
837.0,-5.21,292705.5172,2784571.758
867.0,-5.81,292720.8845,2784597.5233
927.0,-3.41,292751.619,2784649.0538
977.0,-3.21,292777.2311,2784691.9959
1001.0,-3.2,292789.5249,2784712.6081
1041.0,-3.0,292810.0145,2784746.9618
1081.0,-2.7,292830.5042,2784781.3155
1141.0,-2.2,292861.2387,2784832.8461
1181.0,-2.3,292881.7283,2784867.1998
1201.0,-1.9,292891.9732,2784884.3766
1261.0,-1.7,292922.7077,2784935.9071
1321.0,-1.1,292953.4422,2784987.4377
1351.0,-0.95,292968.8094,2785013.203
1413.0,-0.88,293000.5684,2785066.4512
1479.0,-0.76,293034.3763,2785123.1348
1505.0,-1.19,293047.6946,2785145.4647
1539.0,-1.7,293065.1108,2785174.6653
1583.0,-4.5,293087.6495,2785212.4544
1621.0,-2.7,293107.1147,2785245.0904
1641.0,-2.7,293117.3595,2785262.2672
1661.0,-0.7,293127.6043,2785279.4441
1680.0,-0.17,293137.3369,2785295.7621
1699.0,0.46,293147.0695,2785312.0801
1707.7,3.02,293151.526,2785319.552
