new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
1.65,88.64,278428.0674,2753111.2406
11.65,88.64,278437.7546,2753108.7596
20.22,86.66,278446.0565,2753106.6333
28.98,86.74,278454.5425,2753104.4599
57.13,86.94,278481.8121,2753097.4758
67.14,87.15,278491.509,2753094.9922
71.57000000000001,87.7,278495.8004,2753093.8931
78.05,88.62,278502.0777,2753092.2854
80.54,88.91,278504.4898,2753091.6676
81.98,88.83,278505.8848,2753091.3103
83.56,86.99,278507.4154,2753090.9183
86.27,85.85,278510.0406,2753090.246
91.66,85.91,278515.262,2753088.9087
99.24000000000001,86.02,278522.6049,2753087.0281
104.58,83.66,278527.7779,2753085.7032
145.85,83.66,278567.757,2753075.4639
150.86,85.6,278572.6103,2753074.2209
168.64000000000001,86.42,278589.8342,2753069.8096
176.57,81.49,278597.5161,2753067.8421
195.22,81.59,278615.5828,2753063.2149
223.04,81.17,278642.5326,2753056.3127
249.98,80.7,278668.63,2753049.6287
274.48,80.75,278692.3637,2753043.5501
301.92,81.46,278718.9454,2753036.7421
302.95,81.6,278719.9432,2753036.4866
302.99,83.04,278719.9819,2753036.4767
303.75,83.13,278720.7181,2753036.2881
304.36,83.48,278721.3091,2753036.1368
304.67,93.66,278721.6094,2753036.0598
305.1,95.1,278722.0259,2753035.9532
306.2,95.18,278723.0915,2753035.6802
311.46,95.18,278728.187,2753034.3752
326.39,95.9,278742.65,2753030.671
