new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
1.65,88.64,278428.0674,2753111.2406
8.15,87.77,278434.3641,2753109.6279
14.71,87.78,278440.7189,2753108.0004
26.24,87.79,278451.8883,2753105.1397
31.44,86.79,278456.9256,2753103.8496
68.64,86.88,278492.962,2753094.6201
69.93,88.08,278494.2117,2753094.3
81.42,88.11,278505.3423,2753091.4493
81.86,88.47,278505.7685,2753091.3401
82.37,88.45,278506.2626,2753091.2136
83.17,87.24,278507.0376,2753091.0151
88.04,86.0,278511.7552,2753089.8068
99.83,86.03,278523.1765,2753086.8817
104.10000000000001,83.88,278527.3129,2753085.8223
125.86,83.62,278548.3923,2753080.4235
139.75,84.1,278561.8478,2753076.9773
146.97,84.03,278568.842,2753075.186
150.55,85.78,278572.31,2753074.2978
167.85,86.47,278589.0689,2753070.0056
177.94,81.29,278598.8433,2753067.5022
202.66,81.8,278622.7901,2753061.369
219.97,80.53,278639.5587,2753057.0743
228.86,80.19,278648.1706,2753054.8687
240.2,80.47,278659.1559,2753052.0552
250.13,80.1,278668.7753,2753049.5915
261.88,80.09,278680.1578,2753046.6763
270.89,80.0,278688.886,2753044.4408
276.86,79.98,278694.6692,2753042.9596
283.78000000000003,79.63,278701.3728,2753041.2428
291.5,79.86,278708.8513,2753039.3274
302.19,79.88,278719.2069,2753036.6751
304.59,93.91,278721.5319,2753036.0797
305.18,95.12,278722.1034,2753035.9333
305.76,95.16,278722.6653,2753035.7894
326.16,95.7,278742.4272,2753030.7281
326.39,95.9,278742.65,2753030.671
