x,y
-24.9,6.45
-14.89,6.58
-14.88,10.75
-14.24,10.63
-14.16,3.12
-11.15,3.23
-11.12,6.32
-11.12,6.47
-11.12,6.32
-0.73,6.45
0.66,6.46
0.8,5.97
6.29,3.59
15.06,3.27
15.28,1.56
15.5,0.96
23.54,-0.84
27.76,-0.82
33.47,-1.06
36.82,-1.25
40.19,-1.57
43.5,-2.28
45.09,-2.27
46.7,-3.56
48.39,-4.81
50.02,-4.85
51.53,-4.32
53.2,-5.76
58.08,-6.5
62.95,-6.26
70.12,-5.89
76.38,-5.53
82.55,-5.35
94.54,-5.18
101.61,-5.14
112.48,-4.74
119.73,-4.6
125.86,-4.61
134.29,-4.19
141.91,-3.68
149.52,-3.59
160.84,-3.58
171.94,-3.01
179.36,-2.57
190.62,-1.93
198.13,-1.86
209.76,-1.84
221.1,-1.61
228.84,-1.43
240.42,-0.98
248.23,-0.66
259.37,-0.44
270.78,-0.61
278.18,-0.62
288.07,-0.64
299.07,-0.67
308.65,-0.22
318.68,-0.16
328.23,-0.12
338.2,-0.37
348.97,-0.42
358.42,-0.54
368.25,-0.68
378.35,-1.61
388.49,-1.98
399.12,-2.37
407.82,-2.38
418.32,-2.36
428.82,-1.96
438.14,-1.46
446.93,-1.43
458.11,-0.39
467.61,-0.18
478.71,-0.12
488.57,-0.44
496.44,-0.78
507.96,-0.89
517.91,-1.01
528.1,-1.01
537.54,-0.96
548.23,-1.15
558.03,-1.47
567.88,-1.74
577.58,-1.96
587.8,-2.14
597.63,-2.24
608.27,-2.22
618.15,-2.26
628.12,-2.23
637.82,-2.24
640.33,-2.25
666.18,-0.44
677.86,0.8
682.81,1.93
683.82,2.4
686.01,2.58
687.68,2.62
687.69,2.66
687.83,2.68
687.86,2.71
689.0,2.77
691.3,2.83
699.63,2.67
706.8,2.68
717.26,2.9
717.26,3.05
717.26,2.9
736.01,2.95
744.48,2.65
751.82,2.81
754.94,2.88
759.08,2.63
770.19,2.84
780.93,2.89
791.69,2.81
804.53,2.81
817.25,2.82
819.78,2.92
819.99,2.78
820.16,2.85
828.31,3.08
829.3,7.47
829.54,11.05
829.95,6.92
829.96,11.06
829.97,4.02
839.86,3.83
848.65,3.75
856.49,3.69
862.4,3.51
